Using cpu device
---------------------------------
| rollout/           |          |
|    explained_variance   | 0.79        |
|    learning_rate        | 0.0001      |
|    loss                 | -0.591      |
|    n_updates            | 5550        |
|    policy_gradient_loss | -0.02       |
|    std                  | 8.32        |
|    value_loss           | 0.0129      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 767         |
|    ep_rew_mean          | 6.22e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 372         |
|    time_elapsed         | 16404       |
|    total_timesteps      | 24379392    |
| train/                  |             |
|    approx_kl            | 0.018673955 |
|    clip_fraction        | 0.33        |
|    clip_range           | 0.15        |
|    entropy_loss         | -57.5       |
|    explained_variance   | 0.769       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.598      |
|    n_updates            | 5565        |
|    policy_gradient_loss | -0.0194     |
|    std                  | 8.38        |
|    value_loss           | 0.0112      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 764         |
|    ep_rew_mean          | 6.2e+03     |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 373         |
|    time_elapsed         | 16446       |
|    total_timesteps      | 24444928    |
| train/                  |             |
|    approx_kl            | 0.017749777 |
|    clip_fraction        | 0.319       |
|    clip_range           | 0.15        |
|    entropy_loss         | -57.6       |
|    explained_variance   | 0.803       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.584      |
|    n_updates            | 5580        |
|    policy_gradient_loss | -0.0185     |
|    std                  | 8.45        |
|    value_loss           | 0.00984     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 784         |
|    ep_rew_mean          | 6.38e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 374         |
|    time_elapsed         | 16491       |
|    total_timesteps      | 24510464    |
| train/                  |             |
|    approx_kl            | 0.018958127 |
|    clip_fraction        | 0.325       |
|    clip_range           | 0.15        |
|    entropy_loss         | -57.7       |
|    explained_variance   | 0.771       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.596      |
|    n_updates            | 5595        |
|    policy_gradient_loss | -0.0188     |
|    std                  | 8.53        |
|    value_loss           | 0.00987     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 775         |
|    ep_rew_mean          | 6.3e+03     |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 375         |
|    time_elapsed         | 16534       |
|    total_timesteps      | 24576000    |
| train/                  |             |
|    approx_kl            | 0.018435583 |
|    clip_fraction        | 0.323       |
|    clip_range           | 0.15        |
|    entropy_loss         | -57.9       |
|    explained_variance   | 0.801       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.602      |
|    n_updates            | 5610        |
|    policy_gradient_loss | -0.0186     |
|    std                  | 8.61        |
|    value_loss           | 0.00849     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 746         |
|    ep_rew_mean          | 6.06e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 376         |
|    time_elapsed         | 16577       |
|    total_timesteps      | 24641536    |
| train/                  |             |
|    approx_kl            | 0.018552026 |
|    clip_fraction        | 0.321       |
|    clip_range           | 0.15        |
|    entropy_loss         | -58         |
|    explained_variance   | 0.831       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.6        |
|    n_updates            | 5625        |
|    policy_gradient_loss | -0.0187     |
|    std                  | 8.69        |
|    value_loss           | 0.00953     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 814         |
|    ep_rew_mean          | 6.64e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 377         |
|    time_elapsed         | 16621       |
|    total_timesteps      | 24707072    |
| train/                  |             |
|    approx_kl            | 0.017721046 |
|    clip_fraction        | 0.318       |
|    clip_range           | 0.15        |
|    entropy_loss         | -58.1       |
|    explained_variance   | 0.839       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.59       |
|    n_updates            | 5640        |
|    policy_gradient_loss | -0.0182     |
|    std                  | 8.76        |
|    value_loss           | 0.00892     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 789         |
|    ep_rew_mean          | 6.45e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 378         |
|    time_elapsed         | 16664       |
|    total_timesteps      | 24772608    |
| train/                  |             |
|    approx_kl            | 0.018131085 |
|    clip_fraction        | 0.317       |
|    clip_range           | 0.15        |
|    entropy_loss         | -58.3       |
|    explained_variance   | 0.803       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.6        |
|    n_updates            | 5655        |
|    policy_gradient_loss | -0.0185     |
|    std                  | 8.84        |
|    value_loss           | 0.00786     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 702        |
|    ep_rew_mean          | 5.69e+03   |
| time/                   |            |
|    fps                  | 1486       |
|    iterations           | 379        |
|    time_elapsed         | 16707      |
|    total_timesteps      | 24838144   |
| train/                  |            |
|    approx_kl            | 0.01832973 |
|    clip_fraction        | 0.321      |
|    clip_range           | 0.15       |
|    entropy_loss         | -58.4      |
|    explained_variance   | 0.802      |
|    learning_rate        | 0.0001     |
|    loss                 | -0.607     |
|    n_updates            | 5670       |
|    policy_gradient_loss | -0.0174    |
|    std                  | 8.93       |
|    value_loss           | 0.00809    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 739         |
|    ep_rew_mean          | 6.01e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 380         |
|    time_elapsed         | 16752       |
|    total_timesteps      | 24903680    |
| train/                  |             |
|    approx_kl            | 0.017828813 |
|    clip_fraction        | 0.315       |
|    clip_range           | 0.15        |
|    entropy_loss         | -58.5       |
|    explained_variance   | 0.835       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.601      |
|    n_updates            | 5685        |
|    policy_gradient_loss | -0.0188     |
|    std                  | 9.01        |
|    value_loss           | 0.0118      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 724         |
|    ep_rew_mean          | 5.88e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 381         |
|    time_elapsed         | 16796       |
|    total_timesteps      | 24969216    |
| train/                  |             |
|    approx_kl            | 0.018455371 |
|    clip_fraction        | 0.318       |
|    clip_range           | 0.15        |
|    entropy_loss         | -58.7       |
|    explained_variance   | 0.804       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.605      |
|    n_updates            | 5700        |
|    policy_gradient_loss | -0.0182     |
|    std                  | 9.1         |
|    value_loss           | 0.00966     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 737         |
|    ep_rew_mean          | 6.01e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 382         |
|    time_elapsed         | 16839       |
|    total_timesteps      | 25034752    |
| train/                  |             |
|    approx_kl            | 0.018636946 |
|    clip_fraction        | 0.323       |
|    clip_range           | 0.15        |
|    entropy_loss         | -58.8       |
|    explained_variance   | 0.823       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.607      |
|    n_updates            | 5715        |
|    policy_gradient_loss | -0.0193     |
|    std                  | 9.18        |
|    value_loss           | 0.0114      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 766         |
|    ep_rew_mean          | 6.26e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 383         |
|    time_elapsed         | 16883       |
|    total_timesteps      | 25100288    |
| train/                  |             |
|    approx_kl            | 0.018799234 |
|    clip_fraction        | 0.321       |
|    clip_range           | 0.15        |
|    entropy_loss         | -59         |
|    explained_variance   | 0.802       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.602      |
|    n_updates            | 5730        |
|    policy_gradient_loss | -0.0194     |
|    std                  | 9.25        |
|    value_loss           | 0.0111      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 795         |
|    ep_rew_mean          | 6.51e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 384         |
|    time_elapsed         | 16928       |
|    total_timesteps      | 25165824    |
| train/                  |             |
|    approx_kl            | 0.019441076 |
|    clip_fraction        | 0.326       |
|    clip_range           | 0.15        |
|    entropy_loss         | -59.1       |
|    explained_variance   | 0.769       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.599      |
|    n_updates            | 5745        |
|    policy_gradient_loss | -0.0186     |
|    std                  | 9.34        |
|    value_loss           | 0.0104      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 742         |
|    ep_rew_mean          | 6.05e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 385         |
|    time_elapsed         | 16972       |
|    total_timesteps      | 25231360    |
| train/                  |             |
|    approx_kl            | 0.018518347 |
|    clip_fraction        | 0.322       |
|    clip_range           | 0.15        |
|    entropy_loss         | -59.2       |
|    explained_variance   | 0.814       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.612      |
|    n_updates            | 5760        |
|    policy_gradient_loss | -0.0194     |
|    std                  | 9.42        |
|    value_loss           | 0.0091      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 772         |
|    ep_rew_mean          | 6.31e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 386         |
|    time_elapsed         | 17013       |
|    total_timesteps      | 25296896    |
| train/                  |             |
|    approx_kl            | 0.018534299 |
|    clip_fraction        | 0.318       |
|    clip_range           | 0.15        |
|    entropy_loss         | -59.3       |
|    explained_variance   | 0.796       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.6        |
|    n_updates            | 5775        |
|    policy_gradient_loss | -0.0182     |
|    std                  | 9.51        |
|    value_loss           | 0.00987     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 757         |
|    ep_rew_mean          | 6.19e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 387         |
|    time_elapsed         | 17057       |
|    total_timesteps      | 25362432    |
| train/                  |             |
|    approx_kl            | 0.019853814 |
|    clip_fraction        | 0.328       |
|    clip_range           | 0.15        |
|    entropy_loss         | -59.5       |
|    explained_variance   | 0.796       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.609      |
|    n_updates            | 5790        |
|    policy_gradient_loss | -0.0189     |
|    std                  | 9.6         |
|    value_loss           | 0.0117      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 795        |
|    ep_rew_mean          | 6.52e+03   |
| time/                   |            |
|    fps                  | 1487       |
|    iterations           | 388        |
|    time_elapsed         | 17099      |
|    total_timesteps      | 25427968   |
| train/                  |            |
|    approx_kl            | 0.01866734 |
|    clip_fraction        | 0.321      |
|    clip_range           | 0.15       |
|    entropy_loss         | -59.6      |
|    explained_variance   | 0.798      |
|    learning_rate        | 0.0001     |
|    loss                 | -0.612     |
|    n_updates            | 5805       |
|    policy_gradient_loss | -0.0194    |
|    std                  | 9.68       |
|    value_loss           | 0.0126     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 788         |
|    ep_rew_mean          | 6.46e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 389         |
|    time_elapsed         | 17144       |
|    total_timesteps      | 25493504    |
| train/                  |             |
|    approx_kl            | 0.018842429 |
|    clip_fraction        | 0.322       |
|    clip_range           | 0.15        |
|    entropy_loss         | -59.7       |
|    explained_variance   | 0.75        |
|    learning_rate        | 0.0001      |
|    loss                 | -0.617      |
|    n_updates            | 5820        |
|    policy_gradient_loss | -0.0185     |
|    std                  | 9.76        |
|    value_loss           | 0.00911     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 727         |
|    ep_rew_mean          | 5.94e+03    |
| time/                   |             |
|    fps                  | 1487        |
|    iterations           | 390         |
|    time_elapsed         | 17187       |
|    total_timesteps      | 25559040    |
| train/                  |             |
|    approx_kl            | 0.018213313 |
|    clip_fraction        | 0.317       |
|    clip_range           | 0.15        |
|    entropy_loss         | -59.9       |
|    explained_variance   | 0.789       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.615      |
|    n_updates            | 5835        |
|    policy_gradient_loss | -0.0178     |
|    std                  | 9.86        |
|    value_loss           | 0.00889     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 747        |
|    ep_rew_mean          | 6.1e+03    |
| time/                   |            |
|    fps                  | 1487       |
|    iterations           | 391        |
|    time_elapsed         | 17232      |
|    total_timesteps      | 25624576   |
| train/                  |            |
|    approx_kl            | 0.01786599 |
|    clip_fraction        | 0.312      |
|    clip_range           | 0.15       |
|    entropy_loss         | -60        |
|    explained_variance   | 0.809      |
|    learning_rate        | 0.0001     |
|    loss                 | -0.616     |
|    n_updates            | 5850       |
|    policy_gradient_loss | -0.0189    |
|    std                  | 9.94       |
|    value_loss           | 0.0107     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 665        |
|    ep_rew_mean          | 5.4e+03    |
| time/                   |            |
|    fps                  | 1487       |
|    iterations           | 392        |
|    time_elapsed         | 17276      |
|    total_timesteps      | 25690112   |
| train/                  |            |
|    approx_kl            | 0.01903933 |
|    clip_fraction        | 0.321      |
|    clip_range           | 0.15       |
|    entropy_loss         | -60.1      |
|    explained_variance   | 0.781      |
|    learning_rate        | 0.0001     |
|    loss                 | -0.619     |
|    n_updates            | 5865       |
|    policy_gradient_loss | -0.019     |
|    std                  | 10         |
|    value_loss           | 0.0111     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 720         |
|    ep_rew_mean          | 5.87e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 393         |
|    time_elapsed         | 17320       |
|    total_timesteps      | 25755648    |
| train/                  |             |
|    approx_kl            | 0.018451799 |
|    clip_fraction        | 0.319       |
|    clip_range           | 0.15        |
|    entropy_loss         | -60.3       |
|    explained_variance   | 0.836       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.611      |
|    n_updates            | 5880        |
|    policy_gradient_loss | -0.0196     |
|    std                  | 10.1        |
|    value_loss           | 0.0137      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 747         |
|    ep_rew_mean          | 6.1e+03     |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 394         |
|    time_elapsed         | 17365       |
|    total_timesteps      | 25821184    |
| train/                  |             |
|    approx_kl            | 0.018780291 |
|    clip_fraction        | 0.315       |
|    clip_range           | 0.15        |
|    entropy_loss         | -60.4       |
|    explained_variance   | 0.819       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.618      |
|    n_updates            | 5895        |
|    policy_gradient_loss | -0.0194     |
|    std                  | 10.2        |
|    value_loss           | 0.0111      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 723        |
|    ep_rew_mean          | 5.89e+03   |
| time/                   |            |
|    fps                  | 1486       |
|    iterations           | 395        |
|    time_elapsed         | 17408      |
|    total_timesteps      | 25886720   |
| train/                  |            |
|    approx_kl            | 0.01864586 |
|    clip_fraction        | 0.315      |
|    clip_range           | 0.15       |
|    entropy_loss         | -60.5      |
|    explained_variance   | 0.822      |
|    learning_rate        | 0.0001     |
|    loss                 | -0.619     |
|    n_updates            | 5910       |
|    policy_gradient_loss | -0.0194    |
|    std                  | 10.3       |
|    value_loss           | 0.0111     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 719         |
|    ep_rew_mean          | 5.85e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 396         |
|    time_elapsed         | 17455       |
|    total_timesteps      | 25952256    |
| train/                  |             |
|    approx_kl            | 0.019088982 |
|    clip_fraction        | 0.322       |
|    clip_range           | 0.15        |
|    entropy_loss         | -60.6       |
|    explained_variance   | 0.767       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.623      |
|    n_updates            | 5925        |
|    policy_gradient_loss | -0.0196     |
|    std                  | 10.4        |
|    value_loss           | 0.0128      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 756        |
|    ep_rew_mean          | 6.16e+03   |
| time/                   |            |
|    fps                  | 1486       |
|    iterations           | 397        |
|    time_elapsed         | 17499      |
|    total_timesteps      | 26017792   |
| train/                  |            |
|    approx_kl            | 0.01974883 |
|    clip_fraction        | 0.323      |
|    clip_range           | 0.15       |
|    entropy_loss         | -60.7      |
|    explained_variance   | 0.811      |
|    learning_rate        | 0.0001     |
|    loss                 | -0.622     |
|    n_updates            | 5940       |
|    policy_gradient_loss | -0.0192    |
|    std                  | 10.4       |
|    value_loss           | 0.0117     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 719         |
|    ep_rew_mean          | 5.85e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 398         |
|    time_elapsed         | 17543       |
|    total_timesteps      | 26083328    |
| train/                  |             |
|    approx_kl            | 0.018774027 |
|    clip_fraction        | 0.318       |
|    clip_range           | 0.15        |
|    entropy_loss         | -60.9       |
|    explained_variance   | 0.824       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.629      |
|    n_updates            | 5955        |
|    policy_gradient_loss | -0.0194     |
|    std                  | 10.5        |
|    value_loss           | 0.00898     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 785         |
|    ep_rew_mean          | 6.42e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 399         |
|    time_elapsed         | 17588       |
|    total_timesteps      | 26148864    |
| train/                  |             |
|    approx_kl            | 0.018478956 |
|    clip_fraction        | 0.315       |
|    clip_range           | 0.15        |
|    entropy_loss         | -61         |
|    explained_variance   | 0.816       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.626      |
|    n_updates            | 5970        |
|    policy_gradient_loss | -0.0189     |
|    std                  | 10.6        |
|    value_loss           | 0.0119      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 715         |
|    ep_rew_mean          | 5.83e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 400         |
|    time_elapsed         | 17632       |
|    total_timesteps      | 26214400    |
| train/                  |             |
|    approx_kl            | 0.019134725 |
|    clip_fraction        | 0.322       |
|    clip_range           | 0.15        |
|    entropy_loss         | -61.1       |
|    explained_variance   | 0.817       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.624      |
|    n_updates            | 5985        |
|    policy_gradient_loss | -0.0188     |
|    std                  | 10.7        |
|    value_loss           | 0.00927     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 699         |
|    ep_rew_mean          | 5.71e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 401         |
|    time_elapsed         | 17675       |
|    total_timesteps      | 26279936    |
| train/                  |             |
|    approx_kl            | 0.018244952 |
|    clip_fraction        | 0.311       |
|    clip_range           | 0.15        |
|    entropy_loss         | -61.3       |
|    explained_variance   | 0.826       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.626      |
|    n_updates            | 6000        |
|    policy_gradient_loss | -0.0195     |
|    std                  | 10.8        |
|    value_loss           | 0.0122      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 738         |
|    ep_rew_mean          | 6.04e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 402         |
|    time_elapsed         | 17720       |
|    total_timesteps      | 26345472    |
| train/                  |             |
|    approx_kl            | 0.018941801 |
|    clip_fraction        | 0.322       |
|    clip_range           | 0.15        |
|    entropy_loss         | -61.4       |
|    explained_variance   | 0.783       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.62       |
|    n_updates            | 6015        |
|    policy_gradient_loss | -0.0194     |
|    std                  | 10.9        |
|    value_loss           | 0.014       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 717         |
|    ep_rew_mean          | 5.88e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 403         |
|    time_elapsed         | 17763       |
|    total_timesteps      | 26411008    |
| train/                  |             |
|    approx_kl            | 0.018059364 |
|    clip_fraction        | 0.307       |
|    clip_range           | 0.15        |
|    entropy_loss         | -61.5       |
|    explained_variance   | 0.805       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.638      |
|    n_updates            | 6030        |
|    policy_gradient_loss | -0.0193     |
|    std                  | 11          |
|    value_loss           | 0.0107      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 795        |
|    ep_rew_mean          | 6.56e+03   |
| time/                   |            |
|    fps                  | 1486       |
|    iterations           | 404        |
|    time_elapsed         | 17806      |
|    total_timesteps      | 26476544   |
| train/                  |            |
|    approx_kl            | 0.01761518 |
|    clip_fraction        | 0.304      |
|    clip_range           | 0.15       |
|    entropy_loss         | -61.6      |
|    explained_variance   | 0.788      |
|    learning_rate        | 0.0001     |
|    loss                 | -0.632     |
|    n_updates            | 6045       |
|    policy_gradient_loss | -0.0185    |
|    std                  | 11.1       |
|    value_loss           | 0.0109     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 709         |
|    ep_rew_mean          | 5.82e+03    |
| time/                   |             |
|    fps                  | 1487        |
|    iterations           | 405         |
|    time_elapsed         | 17848       |
|    total_timesteps      | 26542080    |
| train/                  |             |
|    approx_kl            | 0.018392064 |
|    clip_fraction        | 0.314       |
|    clip_range           | 0.15        |
|    entropy_loss         | -61.7       |
|    explained_variance   | 0.77        |
|    learning_rate        | 0.0001      |
|    loss                 | -0.633      |
|    n_updates            | 6060        |
|    policy_gradient_loss | -0.0187     |
|    std                  | 11.2        |
|    value_loss           | 0.00979     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 794        |
|    ep_rew_mean          | 6.56e+03   |
| time/                   |            |
|    fps                  | 1487       |
|    iterations           | 406        |
|    time_elapsed         | 17892      |
|    total_timesteps      | 26607616   |
| train/                  |            |
|    approx_kl            | 0.01805066 |
|    clip_fraction        | 0.313      |
|    clip_range           | 0.15       |
|    entropy_loss         | -61.8      |
|    explained_variance   | 0.795      |
|    learning_rate        | 0.0001     |
|    loss                 | -0.642     |
|    n_updates            | 6075       |
|    policy_gradient_loss | -0.0191    |
|    std                  | 11.3       |
|    value_loss           | 0.0125     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 814         |
|    ep_rew_mean          | 6.74e+03    |
| time/                   |             |
|    fps                  | 1487        |
|    iterations           | 407         |
|    time_elapsed         | 17936       |
|    total_timesteps      | 26673152    |
| train/                  |             |
|    approx_kl            | 0.017835941 |
|    clip_fraction        | 0.316       |
|    clip_range           | 0.15        |
|    entropy_loss         | -62         |
|    explained_variance   | 0.822       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.637      |
|    n_updates            | 6090        |
|    policy_gradient_loss | -0.0183     |
|    std                  | 11.3        |
|    value_loss           | 0.00879     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 768         |
|    ep_rew_mean          | 6.34e+03    |
| time/                   |             |
|    fps                  | 1487        |
|    iterations           | 408         |
|    time_elapsed         | 17979       |
|    total_timesteps      | 26738688    |
| train/                  |             |
|    approx_kl            | 0.018588077 |
|    clip_fraction        | 0.316       |
|    clip_range           | 0.15        |
|    entropy_loss         | -62.1       |
|    explained_variance   | 0.823       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.632      |
|    n_updates            | 6105        |
|    policy_gradient_loss | -0.0181     |
|    std                  | 11.5        |
|    value_loss           | 0.0085      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 754         |
|    ep_rew_mean          | 6.22e+03    |
| time/                   |             |
|    fps                  | 1487        |
|    iterations           | 409         |
|    time_elapsed         | 18025       |
|    total_timesteps      | 26804224    |
| train/                  |             |
|    approx_kl            | 0.018600557 |
|    clip_fraction        | 0.319       |
|    clip_range           | 0.15        |
|    entropy_loss         | -62.2       |
|    explained_variance   | 0.776       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.642      |
|    n_updates            | 6120        |
|    policy_gradient_loss | -0.0189     |
|    std                  | 11.6        |
|    value_loss           | 0.0127      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 745         |
|    ep_rew_mean          | 6.16e+03    |
| time/                   |             |
|    fps                  | 1487        |
|    iterations           | 410         |
|    time_elapsed         | 18069       |
|    total_timesteps      | 26869760    |
| train/                  |             |
|    approx_kl            | 0.019027416 |
|    clip_fraction        | 0.317       |
|    clip_range           | 0.15        |
|    entropy_loss         | -62.4       |
|    explained_variance   | 0.82        |
|    learning_rate        | 0.0001      |
|    loss                 | -0.638      |
|    n_updates            | 6135        |
|    policy_gradient_loss | -0.0188     |
|    std                  | 11.7        |
|    value_loss           | 0.0119      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 690         |
|    ep_rew_mean          | 5.68e+03    |
| time/                   |             |
|    fps                  | 1487        |
|    iterations           | 411         |
|    time_elapsed         | 18113       |
|    total_timesteps      | 26935296    |
| train/                  |             |
|    approx_kl            | 0.018828966 |
|    clip_fraction        | 0.316       |
|    clip_range           | 0.15        |
|    entropy_loss         | -62.5       |
|    explained_variance   | 0.814       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.647      |
|    n_updates            | 6150        |
|    policy_gradient_loss | -0.0191     |
|    std                  | 11.8        |
|    value_loss           | 0.0104      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 686         |
|    ep_rew_mean          | 5.65e+03    |
| time/                   |             |
|    fps                  | 1487        |
|    iterations           | 412         |
|    time_elapsed         | 18157       |
|    total_timesteps      | 27000832    |
| train/                  |             |
|    approx_kl            | 0.018334229 |
|    clip_fraction        | 0.313       |
|    clip_range           | 0.15        |
|    entropy_loss         | -62.6       |
|    explained_variance   | 0.804       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.643      |
|    n_updates            | 6165        |
|    policy_gradient_loss | -0.0187     |
|    std                  | 11.9        |
|    value_loss           | 0.0124      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 714         |
|    ep_rew_mean          | 5.87e+03    |
| time/                   |             |
|    fps                  | 1487        |
|    iterations           | 413         |
|    time_elapsed         | 18200       |
|    total_timesteps      | 27066368    |
| train/                  |             |
|    approx_kl            | 0.017733807 |
|    clip_fraction        | 0.31        |
|    clip_range           | 0.15        |
|    entropy_loss         | -62.8       |
|    explained_variance   | 0.803       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.639      |
|    n_updates            | 6180        |
|    policy_gradient_loss | -0.0185     |
|    std                  | 12          |
|    value_loss           | 0.01        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 773        |
|    ep_rew_mean          | 6.38e+03   |
| time/                   |            |
|    fps                  | 1486       |
|    iterations           | 414        |
|    time_elapsed         | 18246      |
|    total_timesteps      | 27131904   |
| train/                  |            |
|    approx_kl            | 0.01851923 |
|    clip_fraction        | 0.313      |
|    clip_range           | 0.15       |
|    entropy_loss         | -62.9      |
|    explained_variance   | 0.822      |
|    learning_rate        | 0.0001     |
|    loss                 | -0.647     |
|    n_updates            | 6195       |
|    policy_gradient_loss | -0.0193    |
|    std                  | 12.1       |
|    value_loss           | 0.0117     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 718        |
|    ep_rew_mean          | 5.9e+03    |
| time/                   |            |
|    fps                  | 1486       |
|    iterations           | 415        |
|    time_elapsed         | 18290      |
|    total_timesteps      | 27197440   |
| train/                  |            |
|    approx_kl            | 0.01870489 |
|    clip_fraction        | 0.319      |
